Ticker,Name,Exchange,exchangeDisplay,Type,TypeDisplay
D612T.NX,D612T.NX,ENX,Euronext,S,Equity
D611T.NX,D611T.NX,ENX,Euronext,S,Equity
D610T.NX,D610T.NX,ENX,Euronext,S,Equity
D629T.NX,D629T.NX,ENX,Euronext,S,Equity
D628T.NX,D628T.NX,ENX,Euronext,S,Equity
D627T.NX,D627T.NX,ENX,Euronext,S,Equity
D626T.NX,D626T.NX,ENX,Euronext,S,Equity
D625T.NX,D625T.NX,ENX,Euronext,S,Equity
D624T.NX,D624T.NX,ENX,Euronext,S,Equity
D622S.NX,D622S.NX,ENX,Euronext,S,Equity
D621T.NX,D621T.NX,ENX,Euronext,S,Equity
D620T.NX,D620T.NX,ENX,Euronext,S,Equity
D638S.NX,D638S.NX,ENX,Euronext,S,Equity
D637T.NX,D637T.NX,ENX,Euronext,S,Equity
D636T.NX,D636T.NX,ENX,Euronext,S,Equity
D635T.NX,D635T.NX,ENX,Euronext,S,Equity
D634T.NX,D634T.NX,ENX,Euronext,S,Equity
D634S.NX,D634S.NX,ENX,Euronext,S,Equity
D631T.NX,D631T.NX,ENX,Euronext,S,Equity
D630T.NX,D630T.NX,ENX,Euronext,S,Equity
D648T.NX,D648T.NX,ENX,Euronext,S,Equity
D648S.NX,D648S.NX,ENX,Euronext,S,Equity
D647T.NX,D647T.NX,ENX,Euronext,S,Equity
D646T.NX,D646T.NX,ENX,Euronext,S,Equity
D643T.NX,D643T.NX,ENX,Euronext,S,Equity
D641S.NX,D641S.NX,ENX,Euronext,S,Equity
D640S.NX,D640S.NX,ENX,Euronext,S,Equity
D65.SG,Disco Corporation,STU,Stuttgart,S,Equity
D659S.NX,D659S.NX,ENX,Euronext,S,Equity
D657T.NX,D657T.NX,ENX,Euronext,S,Equity
D656T.NX,D656T.NX,ENX,Euronext,S,Equity
D655T.NX,D655T.NX,ENX,Euronext,S,Equity
D654T.NX,D654T.NX,ENX,Euronext,S,Equity
D653T.NX,D653T.NX,ENX,Euronext,S,Equity
D653S.NX,D653S.NX,ENX,Euronext,S,Equity
D652T.NX,D652T.NX,ENX,Euronext,S,Equity
D651T.NX,D651T.NX,ENX,Euronext,S,Equity
D669T.NX,D669T.NX,ENX,Euronext,S,Equity
D668T.NX,D668T.NX,ENX,Euronext,S,Equity
D667T.NX,D667T.NX,ENX,Euronext,S,Equity
D666T.NX,D666T.NX,ENX,Euronext,S,Equity
D666S.NX,D666S.NX,ENX,Euronext,S,Equity
D665T.NX,D665T.NX,ENX,Euronext,S,Equity
D665S.NX,D665S.NX,ENX,Euronext,S,Equity
D664T.NX,D664T.NX,ENX,Euronext,S,Equity
D663T.NX,D663T.NX,ENX,Euronext,S,Equity
D663S.NX,D663S.NX,ENX,Euronext,S,Equity
D679T.NX,D679T.NX,ENX,Euronext,S,Equity
D678T.NX,D678T.NX,ENX,Euronext,S,Equity
D677T.NX,D677T.NX,ENX,Euronext,S,Equity
D676T.NX,D676T.NX,ENX,Euronext,S,Equity
D675T.NX,D675T.NX,ENX,Euronext,S,Equity
D674T.NX,D674T.NX,ENX,Euronext,S,Equity
D674S.NX,D674S.NX,ENX,Euronext,S,Equity
D673T.NX,D673T.NX,ENX,Euronext,S,Equity
D672T.NX,D672T.NX,ENX,Euronext,S,Equity
D671T.NX,D671T.NX,ENX,Euronext,S,Equity
D689T.NX,D689T.NX,ENX,Euronext,S,Equity
D688T.NX,D688T.NX,ENX,Euronext,S,Equity
D687T.NX,D687T.NX,ENX,Euronext,S,Equity
D686S.NX,D686S.NX,ENX,Euronext,S,Equity
D685T.NX,D685T.NX,ENX,Euronext,S,Equity
D685S.NX,D685S.NX,ENX,Euronext,S,Equity
D684T.NX,D684T.NX,ENX,Euronext,S,Equity
D684S.NX,D684S.NX,ENX,Euronext,S,Equity
D683T.NX,D683T.NX,ENX,Euronext,S,Equity
D682T.NX,D682T.NX,ENX,Euronext,S,Equity
D69.DU,DAMPSKIBSS. NORDEN  DK 1,DUS,Dusseldorf Stock Exchange,S,Equity
D69.SG,Dampskibsselskabet Norden A/S N,STU,Stuttgart,S,Equity
D69.F,Dampskibsselskabet Norden A/S,FRA,Frankfurt,S,Equity
D69.BE,DAMPSKIBSS. NORDEN  DK 1,BER,Berlin,S,Equity
D699T.NX,D699T.NX,ENX,Euronext,S,Equity
D699S.NX,D699S.NX,ENX,Euronext,S,Equity
D698T.NX,D698T.NX,ENX,Euronext,S,Equity
D697T.NX,D697T.NX,ENX,Euronext,S,Equity
D696T.NX,D696T.NX,ENX,Euronext,S,Equity
D695T.NX,D695T.NX,ENX,Euronext,S,Equity
D7A.F,Aptiv PLC,FRA,Frankfurt,S,Equity
D7A.SG,Aptiv PLC Registered Shares DL ,STU,Stuttgart,S,Equity
D7A.MU,"APTIV PLC  DL -,01",MUN,Munich,S,Equity
D7A.BE,"APTIV PLC  DL -,01",BER,Berlin,S,Equity
D7C.SG,China CITIC Bank Corp. Ltd. Reg,STU,Stuttgart,S,Equity
D7C.MU,CHINA CITIC BANK H  YC 1,MUN,Munich,S,Equity
D7C.BE,CHINA CITIC BANK H  YC 1,BER,Berlin,S,Equity
D7F.SG,C-Com Satellite Systems Inc.,STU,Stuttgart,S,Equity
D7G.SG,"NEL ASA Navne-Aksjer NK -,20",STU,Stuttgart,S,Equity
D7G.MU,"NEL ASA  NK-,20",MUN,Munich,S,Equity
D7H0.MU,COMMERCE RESOURCES CORP.,MUN,Munich,S,Equity
D7H0.DU,COMMERCE RESOURCES CORP.,DUS,Dusseldorf Stock Exchange,S,Equity
D7H0.BE,COMMERCE RESOURCES CORP.,BER,Berlin,S,Equity
D7N.SG,China Molybdenum Co. Ltd. Regis,STU,Stuttgart,S,Equity
D7N.MU,"CHINA MOLYBDENUM H YC-,20",MUN,Munich,S,Equity
D7N.F,"China Molybdenum Co., Ltd.",FRA,Frankfurt,S,Equity
D7N.DU,"CHINA MOLYBDENUM H YC-,20",DUS,Dusseldorf Stock Exchange,S,Equity
D7P.SG,Dalian Port (PDA) Co. Ltd. Regi,STU,Stuttgart,S,Equity
D7P.MU,DALIAN PORT (PDA) H  YC 1,MUN,Munich,S,Equity
D7P.F,Dalian Port (PDA) Company Limited,FRA,Frankfurt,S,Equity
D7Q1.MU,MONUMENT MINING LTD,MUN,Munich,S,Equity
D7Q1.F,Monument Mining Limited,FRA,Frankfurt,S,Equity
D7Q1.DU,MONUMENT MINING LTD,DUS,Dusseldorf Stock Exchange,S,Equity
D7Q1.BE,MONUMENT MINING LTD,BER,Berlin,S,Equity
D7V.SG,"MAYORA INDAH, PT Registered Sha",STU,Stuttgart,S,Equity
D7V.MU,MAYORA INDAH  RP 20,MUN,Munich,S,Equity
D701T.NX,D701T.NX,ENX,Euronext,S,Equity
D700T.NX,D700T.NX,ENX,Euronext,S,Equity
D716S.NX,D716S.NX,ENX,Euronext,S,Equity
D710S.NX,D710S.NX,ENX,Euronext,S,Equity
D727T.NX,D727T.NX,ENX,Euronext,S,Equity
D726T.NX,D726T.NX,ENX,Euronext,S,Equity
D725T.NX,D725T.NX,ENX,Euronext,S,Equity
D724T.NX,D724T.NX,ENX,Euronext,S,Equity
D723T.NX,D723T.NX,ENX,Euronext,S,Equity
D738T.NX,D738T.NX,ENX,Euronext,S,Equity
D739T.NX,D739T.NX,ENX,Euronext,S,Equity
D738S.NX,D738S.NX,ENX,Euronext,S,Equity
D737T.NX,D737T.NX,ENX,Euronext,S,Equity
D736T.NX,D736T.NX,ENX,Euronext,S,Equity
D735T.NX,D735T.NX,ENX,Euronext,S,Equity
D734T.NX,D734T.NX,ENX,Euronext,S,Equity
D749T.NX,D749T.NX,ENX,Euronext,S,Equity
D743T.NX,D743T.NX,ENX,Euronext,S,Equity
D742T.NX,D742T.NX,ENX,Euronext,S,Equity
D741T.NX,D741T.NX,ENX,Euronext,S,Equity
D741S.NX,D741S.NX,ENX,Euronext,S,Equity
D740T.NX,D740T.NX,ENX,Euronext,S,Equity
D758T.NX,D758T.NX,ENX,Euronext,S,Equity
D757T.NX,D757T.NX,ENX,Euronext,S,Equity
D754T.NX,D754T.NX,ENX,Euronext,S,Equity
D754S.NX,D754S.NX,ENX,Euronext,S,Equity
D753S.NX,D753S.NX,ENX,Euronext,S,Equity
D752T.NX,D752T.NX,ENX,Euronext,S,Equity
D751T.NX,D751T.NX,ENX,Euronext,S,Equity
D750T.NX,D750T.NX,ENX,Euronext,S,Equity
D769T.NX,D769T.NX,ENX,Euronext,S,Equity
D768T.NX,D768T.NX,ENX,Euronext,S,Equity
D768S.NX,D768S.NX,ENX,Euronext,S,Equity
D767T.NX,D767T.NX,ENX,Euronext,S,Equity
D766T.NX,D766T.NX,ENX,Euronext,S,Equity
D766S.NX,D766S.NX,ENX,Euronext,S,Equity
D778T.NX,D778T.NX,ENX,Euronext,S,Equity
D775S.NX,D775S.NX,ENX,Euronext,S,Equity
D789T.NX,D789T.NX,ENX,Euronext,S,Equity
D788T.NX,D788T.NX,ENX,Euronext,S,Equity
D788S.NX,D788S.NX,ENX,Euronext,S,Equity
D787T.NX,D787T.NX,ENX,Euronext,S,Equity
D786T.NX,D786T.NX,ENX,Euronext,S,Equity
D785T.NX,D785T.NX,ENX,Euronext,S,Equity
D784T.NX,D784T.NX,ENX,Euronext,S,Equity
D782T.NX,D782T.NX,ENX,Euronext,S,Equity
D781T.NX,D781T.NX,ENX,Euronext,S,Equity
D781S.NX,D781S.NX,ENX,Euronext,S,Equity
D799T.NX,D799T.NX,ENX,Euronext,S,Equity
D798T.NX,D798T.NX,ENX,Euronext,S,Equity
D797T.NX,D797T.NX,ENX,Euronext,S,Equity
D796T.NX,D796T.NX,ENX,Euronext,S,Equity
D795T.NX,D795T.NX,ENX,Euronext,S,Equity
D794T.NX,D794T.NX,ENX,Euronext,S,Equity
D792T.NX,D792T.NX,ENX,Euronext,S,Equity
D791T.NX,D791T.NX,ENX,Euronext,S,Equity
D8A8.DE,INAV DBXT DB HDG.F.I. JPY,GER,XETRA,I,Index
D8A7.DE,INAV DBXT DB HDG.F.I.EUR,GER,XETRA,I,Index
D8EN.F,"DHT Holdings, Inc.",FRA,Frankfurt,S,Equity
D8EN.DU,"DHT HLDGS INC.NEW DL -,01",DUS,Dusseldorf Stock Exchange,S,Equity
D8K.MU,"DOUGLAS EMMETT  DL -,01",MUN,Munich,S,Equity
D8K.F,"Douglas Emmett, Inc.",FRA,Frankfurt,S,Equity
D8K.BE,"DOUGLAS EMMETT  DL -,01",BER,Berlin,S,Equity
D8Q.F,"Banco Latinoamericano de Comercio Exterior, S.A",FRA,Frankfurt,S,Equity
D8S.F,ITAU CORPB.ADR REG.S/1500,FRA,Frankfurt,S,Equity
D8S.BE,ITAU CORPB.ADR REG.S/1500,BER,Berlin,S,Equity
D8TW.DE,IN.IS.PHYS.SILVER ETC JPY,GER,XETRA,I,Index
D8TV.DE,IN.IS.PHYS.SILVER ETC GBP,GER,XETRA,I,Index
D8TU.DE,IN.IS.PHYS.SILVER ETC CHF,GER,XETRA,I,Index
D8TT.DE,IN.IS.PHYS.SILVER ETC EO,GER,XETRA,I,Index
D8TS.DE,IN.IS.PHYS.GOLD ETC USD,GER,XETRA,I,Index
D8TR.DE,IN.IS.PHYS.GOLD ETC JPY,GER,XETRA,I,Index
D8TQ.DE,IN.IS.PHYS.GOLD ETC GBP,GER,XETRA,I,Index
D8TP.DE,IN.IS.PHYS.GOLD ETC CHF,GER,XETRA,I,Index
D8TN.DE,IN.IS.PHYS.GOLD ETC EO,GER,XETRA,I,Index
D8V.F,Credicorp Ltd.,FRA,Frankfurt,S,Equity
D8V.BE,CREDICORP LTD DL 5,BER,Berlin,S,Equity
D8Y6.DE,INAV MKT.ACCE.ISTOXX USD,GER,XETRA,I,Index
D8Y4.DE,IN.RBS.MA.JRICI.US,GER,XETRA,I,Index
D809T.NX,D809T.NX,ENX,Euronext,S,Equity
D808T.NX,D808T.NX,ENX,Euronext,S,Equity
D807T.NX,D807T.NX,ENX,Euronext,S,Equity
D806T.NX,D806T.NX,ENX,Euronext,S,Equity
D805T.NX,D805T.NX,ENX,Euronext,S,Equity
D804T.NX,D804T.NX,ENX,Euronext,S,Equity
D803T.NX,D803T.NX,ENX,Euronext,S,Equity
D801T.NX,D801T.NX,ENX,Euronext,S,Equity
D819T.NX,D819T.NX,ENX,Euronext,S,Equity
D818T.NX,D818T.NX,ENX,Euronext,S,Equity
D817T.NX,D817T.NX,ENX,Euronext,S,Equity
D816T.NX,D816T.NX,ENX,Euronext,S,Equity
D815T.NX,D815T.NX,ENX,Euronext,S,Equity
D814T.NX,D814T.NX,ENX,Euronext,S,Equity
D813T.NX,D813T.NX,ENX,Euronext,S,Equity
D812T.NX,D812T.NX,ENX,Euronext,S,Equity
D810T.NX,D810T.NX,ENX,Euronext,S,Equity
D829T.NX,D829T.NX,ENX,Euronext,S,Equity
D828T.NX,D828T.NX,ENX,Euronext,S,Equity
D827T.NX,D827T.NX,ENX,Euronext,S,Equity
D826T.NX,D826T.NX,ENX,Euronext,S,Equity
D825T.NX,D825T.NX,ENX,Euronext,S,Equity
D824T.NX,D824T.NX,ENX,Euronext,S,Equity
D822T.NX,D822T.NX,ENX,Euronext,S,Equity
D821T.NX,D821T.NX,ENX,Euronext,S,Equity
D820T.NX,D820T.NX,ENX,Euronext,S,Equity
D839T.NX,D839T.NX,ENX,Euronext,S,Equity
D838T.NX,D838T.NX,ENX,Euronext,S,Equity
D837T.NX,D837T.NX,ENX,Euronext,S,Equity
D836T.NX,D836T.NX,ENX,Euronext,S,Equity
D835T.NX,D835T.NX,ENX,Euronext,S,Equity
D834T.NX,D834T.NX,ENX,Euronext,S,Equity
D833T.NX,D833T.NX,ENX,Euronext,S,Equity
D832T.NX,D832T.NX,ENX,Euronext,S,Equity
D831T.NX,D831T.NX,ENX,Euronext,S,Equity
D830T.NX,D830T.NX,ENX,Euronext,S,Equity
D849T.NX,D849T.NX,ENX,Euronext,S,Equity
D848T.NX,D848T.NX,ENX,Euronext,S,Equity
D847T.NX,D847T.NX,ENX,Euronext,S,Equity
D846T.NX,D846T.NX,ENX,Euronext,S,Equity
D845T.NX,D845T.NX,ENX,Euronext,S,Equity
D844T.NX,D844T.NX,ENX,Euronext,S,Equity
D843T.NX,D843T.NX,ENX,Euronext,S,Equity
D842T.NX,D842T.NX,ENX,Euronext,S,Equity
D841T.NX,D841T.NX,ENX,Euronext,S,Equity
D859T.NX,D859T.NX,ENX,Euronext,S,Equity
D858T.NX,D858T.NX,ENX,Euronext,S,Equity
D857T.NX,D857T.NX,ENX,Euronext,S,Equity
D856T.NX,D856T.NX,ENX,Euronext,S,Equity
D855T.NX,D855T.NX,ENX,Euronext,S,Equity
D854T.NX,D854T.NX,ENX,Euronext,S,Equity
D853T.NX,D853T.NX,ENX,Euronext,S,Equity
D853S.NX,D853S.NX,ENX,Euronext,S,Equity
D852T.NX,D852T.NX,ENX,Euronext,S,Equity
D852S.NX,D852S.NX,ENX,Euronext,S,Equity
D86.SG,Davenport Resources Ltd. Regist,STU,Stuttgart,S,Equity
D865S.NX,D865S.NX,ENX,Euronext,S,Equity
D863T.NX,D863T.NX,ENX,Euronext,S,Equity
D862T.NX,D862T.NX,ENX,Euronext,S,Equity
D861T.NX,D861T.NX,ENX,Euronext,S,Equity
D861S.NX,D861S.NX,ENX,Euronext,S,Equity
D860T.NX,D860T.NX,ENX,Euronext,S,Equity
D889T.NX,D889T.NX,ENX,Euronext,S,Equity
D888T.NX,D888T.NX,ENX,Euronext,S,Equity
D887S.NX,D887S.NX,ENX,Euronext,S,Equity
D884T.NX,D884T.NX,ENX,Euronext,S,Equity
D881T.NX,D881T.NX,ENX,Euronext,S,Equity
D880T.NX,D880T.NX,ENX,Euronext,S,Equity
D899T.NX,D899T.NX,ENX,Euronext,S,Equity
D898T.NX,D898T.NX,ENX,Euronext,S,Equity
D897T.NX,D897T.NX,ENX,Euronext,S,Equity
D896T.NX,D896T.NX,ENX,Euronext,S,Equity
D891T.NX,D891T.NX,ENX,Euronext,S,Equity
D891S.NX,D891S.NX,ENX,Euronext,S,Equity
D9A.SG,Vast Resources PLC Registered S,STU,Stuttgart,S,Equity
D9A.BE,VAST RESOURCES PLC LS-001,BER,Berlin,S,Equity
D9F2.SG,Drax Group PLC Registered Share,STU,Stuttgart,S,Equity
D9F2.F,Drax Group plc,FRA,Frankfurt,S,Equity
D9F2.DU,"DRAX GROUP  LS-,1155172",DUS,Dusseldorf Stock Exchange,S,Equity
D9F2.BE,"DRAX GROUP  LS-,1155172",BER,Berlin,S,Equity
D9IA.SG,"Chembio Diagnostics, Inc.",YHD,Industry,S,Equity
D9M1.MU,NORTHERN SUPERIOR RES,MUN,Munich,S,Equity
D9M1.F,Northern Superior Resources Inc.,FRA,Frankfurt,S,Equity
D9PZ.DE,IN.IS.EM DIVIDEND SF,GER,XETRA,I,Index
D9PY.DE,IN.IS.EM DIVIDEND EO,GER,XETRA,I,Index
D9PX.DE,TRADEG.TECDAX-IND.PR EUR,GER,XETRA,I,Index
D9PW.DE,TRADEG.SDAX-INDIK. PR EUR,GER,XETRA,I,Index
D9PV.DE,TRADEG. MDAX-INDIK.PR EUR,GER,XETRA,I,Index
D9PS.DE,I.XTRA.MSCI SIN.1C DL,GER,XETRA,I,Index
D9PR.DE,I.XTRA.MSCI PAK.S.1C DL,GER,XETRA,I,Index
D9PQ.DE,I.XTRA.MSCI BA.S.1C DL,GER,XETRA,I,Index
D9XZ.DE,INAV INV.MSCI EUROPE USD,GER,XETRA,I,Index
D9XY.DE,I.X.H.FTSE C.A.H.50 1D DL,GER,XETRA,I,Index
D9XW.DE,IN.INV.RE S+P US SEL.S.DL,GER,XETRA,I,Index
D9XJ.DE,IN.INV.ESTX BKS.OPT.EO,GER,XETRA,I,Index
D9XF.DE,I.XTRA.MSCI THAI.1C EO,GER,XETRA,I,Index
D9XE.DE,I.XTRA.MSCI MALA.1C EO,GER,XETRA,I,Index
D9XV.DE,IN.INV.RE S+P US SEL.S.EO,GER,XETRA,I,Index
D9Y.BE,"DATA RESPONS ASA  NK -,50",BER,Berlin,S,Equity
D9Z.SG,Clinica Baviera S.A. Acciones P,STU,Stuttgart,S,Equity
D9Z.MU,"CLINICA BAVIERA SA EO-,10",MUN,Munich,S,Equity
D9Z.F,"Clinica Baviera, S.A.",FRA,Frankfurt,S,Equity
D909T.NX,D909T.NX,ENX,Euronext,S,Equity
D908T.NX,D908T.NX,ENX,Euronext,S,Equity
D907T.NX,D907T.NX,ENX,Euronext,S,Equity
D906T.NX,D906T.NX,ENX,Euronext,S,Equity
D905T.NX,D905T.NX,ENX,Euronext,S,Equity
D904T.NX,D904T.NX,ENX,Euronext,S,Equity
D903T.NX,D903T.NX,ENX,Euronext,S,Equity
D902T.NX,D902T.NX,ENX,Euronext,S,Equity
D901T.NX,D901T.NX,ENX,Euronext,S,Equity
D900T.NX,D900T.NX,ENX,Euronext,S,Equity
D919T.NX,D919T.NX,ENX,Euronext,S,Equity
D915T.NX,D915T.NX,ENX,Euronext,S,Equity
D914T.NX,D914T.NX,ENX,Euronext,S,Equity
D913T.NX,D913T.NX,ENX,Euronext,S,Equity
D912T.NX,D912T.NX,ENX,Euronext,S,Equity
D910T.NX,D910T.NX,ENX,Euronext,S,Equity
D929T.NX,D929T.NX,ENX,Euronext,S,Equity
D928T.NX,D928T.NX,ENX,Euronext,S,Equity
D927T.NX,D927T.NX,ENX,Euronext,S,Equity
D926T.NX,D926T.NX,ENX,Euronext,S,Equity
D925T.NX,D925T.NX,ENX,Euronext,S,Equity
D924T.NX,D924T.NX,ENX,Euronext,S,Equity
D923T.NX,D923T.NX,ENX,Euronext,S,Equity
D923S.NX,D923S.NX,ENX,Euronext,S,Equity
D922T.NX,D922T.NX,ENX,Euronext,S,Equity
D920T.NX,D920T.NX,ENX,Euronext,S,Equity
D939T.NX,D939T.NX,ENX,Euronext,S,Equity
D938T.NX,D938T.NX,ENX,Euronext,S,Equity
D937T.NX,D937T.NX,ENX,Euronext,S,Equity
D936T.NX,D936T.NX,ENX,Euronext,S,Equity
D934T.NX,D934T.NX,ENX,Euronext,S,Equity
D933T.NX,D933T.NX,ENX,Euronext,S,Equity
D932T.NX,D932T.NX,ENX,Euronext,S,Equity
D931T.NX,D931T.NX,ENX,Euronext,S,Equity
D930T.NX,D930T.NX,ENX,Euronext,S,Equity
D949T.NX,D949T.NX,ENX,Euronext,S,Equity
D948T.NX,D948T.NX,ENX,Euronext,S,Equity
D947T.NX,D947T.NX,ENX,Euronext,S,Equity
D946T.NX,D946T.NX,ENX,Euronext,S,Equity
D945T.NX,D945T.NX,ENX,Euronext,S,Equity
D944T.NX,D944T.NX,ENX,Euronext,S,Equity
D943T.NX,D943T.NX,ENX,Euronext,S,Equity
D942T.NX,D942T.NX,ENX,Euronext,S,Equity
D941T.NX,D941T.NX,ENX,Euronext,S,Equity
D940T.NX,D940T.NX,ENX,Euronext,S,Equity
D959T.NX,D959T.NX,ENX,Euronext,S,Equity
D958T.NX,D958T.NX,ENX,Euronext,S,Equity
D957T.NX,D957T.NX,ENX,Euronext,S,Equity
D956T.NX,D956T.NX,ENX,Euronext,S,Equity
D954T.NX,D954T.NX,ENX,Euronext,S,Equity
D952T.NX,D952T.NX,ENX,Euronext,S,Equity
D950T.NX,D950T.NX,ENX,Euronext,S,Equity
D969T.NX,D969T.NX,ENX,Euronext,S,Equity
D966T.NX,D966T.NX,ENX,Euronext,S,Equity
D964T.NX,D964T.NX,ENX,Euronext,S,Equity
D963T.NX,D963T.NX,ENX,Euronext,S,Equity
D962T.NX,D962T.NX,ENX,Euronext,S,Equity
D961T.NX,D961T.NX,ENX,Euronext,S,Equity
D960T.NX,D960T.NX,ENX,Euronext,S,Equity
D978T.NX,D978T.NX,ENX,Euronext,S,Equity
D977T.NX,D977T.NX,ENX,Euronext,S,Equity
D975T.NX,D975T.NX,ENX,Euronext,S,Equity
D974T.NX,D974T.NX,ENX,Euronext,S,Equity
D972T.NX,D972T.NX,ENX,Euronext,S,Equity
D971T.NX,D971T.NX,ENX,Euronext,S,Equity
D988T.NX,D988T.NX,ENX,Euronext,S,Equity
D986T.NX,D986T.NX,ENX,Euronext,S,Equity
D985T.NX,D985T.NX,ENX,Euronext,S,Equity
D984T.NX,D984T.NX,ENX,Euronext,S,Equity
D983T.NX,D983T.NX,ENX,Euronext,S,Equity
D982T.NX,D982T.NX,ENX,Euronext,S,Equity
D981T.NX,D981T.NX,ENX,Euronext,S,Equity
D980T.NX,D980T.NX,ENX,Euronext,S,Equity
D999T.NX,D999T.NX,ENX,Euronext,S,Equity
D998T.NX,D998T.NX,ENX,Euronext,S,Equity
D997T.NX,D997T.NX,ENX,Euronext,S,Equity
D996T.NX,D996T.NX,ENX,Euronext,S,Equity
D995T.NX,D995T.NX,ENX,Euronext,S,Equity
D994T.NX,D994T.NX,ENX,Euronext,S,Equity
D993T.NX,D993T.NX,ENX,Euronext,S,Equity
D992T.NX,D992T.NX,ENX,Euronext,S,Equity
D991T.NX,D991T.NX,ENX,Euronext,S,Equity
D990T.NX,D990T.NX,ENX,Euronext,S,Equity
IPGE.BE,FID.FDS-EM.MKT D.AAC.EOH.,BER,Berlin,E,ETF
VGEJ.BE,VANG.FTSE D.A.P.X.J.DLD,BER,Berlin,E,ETF
SPYD.MU,SPDR S+P US D.ARIST.ETF D,MUN,Munich,E,ETF
SPYD.HM,SPDR S+P US D.ARIST.ETF D,HAM,Hamburg,E,ETF
SPYD.DU,SPDR S+P US D.ARIST.ETF D,DUS,Dusseldorf Stock Exchange,E,ETF
SPYD.BE,SPDR S+P US D.ARIST.ETF D,BER,Berlin,E,ETF
VAG5.BE,VANGUARD INTL D.APP.I.ETF,BER,Berlin,E,ETF
IPGE.MU,FID.FDS-EM.MKT D.AAC.EOH.,MUN,Munich,E,ETF
IPGE.HM,FID.FDS-EM.MKT D.AAC.EOH.,HAM,Hamburg,E,ETF
IPGE.DU,FID.FDS-EM.MKT D.AAC.EOH.,DUS,Dusseldorf Stock Exchange,E,ETF
4B0A.BE,BETAPRO G.BU.2X D.B.ETF A,BER,Berlin,E,ETF
169.SG,Aeroporto Gug.Marconi d.Bo.SpAA,STU,Stuttgart,S,Equity
D.BK,Dental Corporation Public Company Limited,SET,SET,S,Equity
SEAA.DU,UBS-JPM US EM D.BD1-5ADDL,DUS,Dusseldorf Stock Exchange,E,ETF
SEAB.DU,UBS-JPM US EM D.B1-5AAHEO,DUS,Dusseldorf Stock Exchange,E,ETF
4B0L.BE,BETAP.C.O.2X D.BULL ETF N,BER,Berlin,E,ETF
SEAD.BE,UBS-JPM US EM D.B1-5ADHEO,BER,Berlin,E,ETF
SEAB.BE,UBS-JPM US EM D.B1-5AAHEO,BER,Berlin,E,ETF
4FY.SG,Grupo Financie.Inburs.SAB d.CVR,STU,Stuttgart,S,Equity
FOMA.SG,Fomento Econom.Mexica.SAB D.CVR,STU,Stuttgart,S,Equity
FOMC.SG,Fomento Econom.Mexica.SAB D.CVR,STU,Stuttgart,S,Equity
PAC6.BE,BNPP EU.SMALL CAP D.CLE,BER,Berlin,E,ETF
PAC6.DU,BNPP EU.SMALL CAP D.CLE,DUS,Dusseldorf Stock Exchange,E,ETF
PAC6.MU,BNPP EU.SMALL CAP D.CLE,MUN,Munich,E,ETF
0X2B.DE,IN.IS.TR.B.3-7Y USD D.CHF,GER,XETRA,I,Index
0WVT.DE,IN.IS.C.MSCI EM IMI D.CHF,GER,XETRA,I,Index
NLB.IL,"NOVA LJUBLJANSKA BANKA D.D., LJ",IOB,International Orderbook - London,S,Equity
JPJ3.BE,JPM-US TECHNOLOGY A D.DL,BER,Berlin,E,ETF
026I.Z,STX FRANCE50 D.D.SH.GR EO,ZRH,Zurich Stock Exchange,I,Index
JPJ3.HM,JPM-US TECHNOLOGY A D.DL,HAM,Hamburg,E,ETF
JPJ3.DU,JPM-US TECHNOLOGY A D.DL,DUS,Dusseldorf Stock Exchange,E,ETF
0XRE.DE,IN.IS.MS.EM SRI DL D.DL,GER,XETRA,I,Index
17OA.DE,IN.IS.AUTO.+ROBO.DL D.DL,GER,XETRA,I,Index
DTFG.DE,I.I.DL.CO.B.0-3Y ESG D.DL,GER,XETRA,I,Index
4GO.SG,Impulsora d.Des.y Empl.e.Am.L.R,STU,Stuttgart,S,Equity
026V.Z,STX UK 50 D.D.SH.I.GR EO,ZRH,Zurich Stock Exchange,I,Index
0XRL.DE,IN.IS.MS.EUR.SRI DL D.EO,GER,XETRA,I,Index
0XRA.DE,IN.IS.MS.EM SRI DL D.EO,GER,XETRA,I,Index
VERX.DU,VANG.FTSE D.E.XUK UETFEOD,DUS,Dusseldorf Stock Exchange,E,ETF
JYJR.BE,JPM-GLOBAL FOCUS A D.EO,BER,Berlin,E,ETF
XREA.DU,X(IE)-FTSE D.E.XUK R.E.1C,DUS,Dusseldorf Stock Exchange,E,ETF
0X2A.DE,IN.IS.TR.B.3-7Y USD D.EUR,GER,XETRA,I,Index
JYJR.HM,JPM-GLOBAL FOCUS A D.EO,HAM,Hamburg,E,ETF
JYJR.DU,JPM-GLOBAL FOCUS A D.EO,DUS,Dusseldorf Stock Exchange,E,ETF
JYJR.F,JPM-GLOBAL FOCUS A D.EO,FRA,Frankfurt,E,ETF
XRHB.BE,DF D.F.S.FD-GL.RE.E.I.REO,BER,Berlin,E,ETF
XRHB.HM,DF D.F.S.FD-GL.RE.E.I.REO,HAM,Hamburg,E,ETF
0WVU.DE,IN.IS.C.MSCI EM IMI D.GBP,GER,XETRA,I,Index
0X2C.DE,IN.IS.TR.B.3-7Y USD D.GBP,GER,XETRA,I,Index
18MI.BE,AM.ETF-S+P 500 D.HGD.EOA,BER,Berlin,E,ETF
